1475207136,1475207147,EUR
1475207148,1475207167,USD
1475207168,1475207263,AED
1475207264,1475207295,USD
1475207296,1475207423,AED
1475207424,1475207679,EUR
1475207680,1475208191,SAR
1475208192,1475209215,AED
1475209216,1475211263,UZS
1475211264,1475213311,EUR
1475213312,1475215359,EUR
1475215360,1475223551,EUR
1475223552,1475229695,NOK
1475229696,1475229759,SEK
1475229760,1475229951,NOK
1475229952,1475229991,SEK
1475229992,1475233791,NOK
1475233792,1475234303,GBP
1475234304,1475234559,EUR
1475234560,1475235839,GBP
1475235840,1475237887,EUR
1475237888,1475239935,EUR
1475239936,1475241983,RUB
1475241984,1475243007,MCO
1475243008,1475243775,EUR
1475243776,1475244031,MCO
1475244032,1475244287,EUR
1475244288,1475244543,CVE
1475244544,1475245055,EUR
1475245056,1475245183,EUR
1475245184,1475245311,SDG
1475245312,1475245567,CVE
1475245568,1475246078,SAR
1475246080,1475248127,EUR
1475248128,1475250175,JOD
1475250176,1475252223,EUR
1475252224,1475254271,EUR
1475254272,1475256319,UAH
1475256320,1475257120,EUR
1475257121,1475257121,EUR
1475257122,1475257136,EUR
1475257137,1475257137,EUR
1475257138,1475257275,EUR
1475257276,1475257276,EUR
1475257277,1475257277,GBP
1475257278,1475257278,EUR
1475257279,1475257280,GBP
1475257281,1475257282,EUR
1475257283,1475257286,EUR
1475257287,1475257287,EUR
1475257288,1475257290,EUR
1475257291,1475257291,EUR
1475257292,1475257295,EUR
1475257296,1475257296,GBP
1475257297,1475257297,EUR
1475257298,1475257298,EUR
1475257299,1475257299,EUR
1475257300,1475257300,GBP
1475257301,1475258177,EUR
1475258178,1475258207,EUR
1475258208,1475258367,EUR
1475258368,1475260415,EUR
1475260416,1475262463,EUR
1475262464,1475266559,EUR
1475266560,1475268607,GBP
1475268608,1475270655,SCG
1475270656,1475272703,GBP
1475272704,1475274751,EUR
1475274752,1475276799,RUB
1475276800,1475278847,EUR
1475278848,1475280895,DKK
1475280896,1475282943,PLN
1475282944,1475284991,EUR
1475284992,1475287039,GBP
1475287040,1475291135,RUB
1475291136,1475293183,PLN
1475293184,1475295231,GBP
1475295232,1475299327,DKK
1475299328,1475301375,PLN
1475301376,1475303423,LTL
1475303424,1475305471,PLN
1475305472,1475307519,EUR
1475307520,1475309567,RUB
1475309568,1475311615,LTL
1475311616,1475313663,EUR
1475313664,1475317759,EUR
1475317760,1475319807,RUB
1475319808,1475321855,BGN
1475321856,1475323903,RON
1475323904,1475327999,PLN
1475328000,1475330047,EUR
1475330048,1475332095,PLN
1475332096,1475334143,LIE
1475334144,1475336191,CHF
1475336192,1475338239,PLN
1475338240,1475340287,RON
1475340288,1475342335,EUR
1475342336,1475344383,PLN
1475344384,1475346431,RON
1475346432,1475362815,RUB
1475362816,1475379199,EUR
1475379200,1475395583,RUB
1475395584,1475411967,EUR
1475411968,1475412471,EUR
1475412472,1475412479,EUR
1475412480,1475428351,EUR
1475428352,1475444735,SEK
1475444736,1475461119,AMD
1475461120,1475477503,RUB
1475477504,1475493887,HUF
1475493888,1475510271,RUB
1475510272,1475543039,GBP
1475543040,1475559423,RON
1475559424,1475575807,EUR
1475575808,1475592191,EUR
1475592192,1475608575,GBP
1475608576,1475624959,RUB
1475624960,1475627662,GBP
1475627663,1475627663,JEY
1475627664,1475627688,GBP
1475627689,1475627695,JEY
1475627696,1475628287,GBP
1475628288,1475629055,JEY
1475629056,1475634175,GBP
1475634176,1475634431,JEY
1475634432,1475634495,GBP
1475634496,1475634559,JEY
1475634560,1475634719,GBP
1475634720,1475634727,JEY
1475634728,1475634735,GBP
1475634736,1475634751,JEY
1475634752,1475634759,GBP
1475634760,1475634967,JEY
1475634968,1475634975,GBP
1475634976,1475635199,JEY
1475635200,1475636399,GBP
1475636400,1475636415,JEY
1475636416,1475636431,GBP
1475636432,1475636447,JEY
1475636448,1475639182,GBP
1475639183,1475639183,JEY
1475639184,1475639199,GBP
1475639200,1475639207,JEY
1475639208,1475639216,GBP
1475639217,1475639223,JEY
1475639224,1475639263,GBP
1475639264,1475639271,BBD
1475639272,1475639295,JEY
1475639296,1475639343,GBP
1475639344,1475639351,JEY
1475639352,1475639367,GBP
1475639368,1475639383,JEY
1475639384,1475639595,GBP
1475639596,1475639599,JEY
1475639600,1475639727,GBP
1475639728,1475639735,JEY
1475639736,1475639775,GBP
1475639776,1475639783,JEY
1475639784,1475641087,GBP
1475641088,1475641343,JEY
1475641344,1475657727,UAH
1475657728,1475664263,EUR
1475664264,1475664271,UAH
1475664272,1475674111,EUR
1475674112,1475690495,EUR
1475690496,1475706879,CHF
1475706880,1475723263,RUB
1475723264,1475725311,EUR
1475725312,1475725951,RUB
1475725952,1475727103,GBP
1475727104,1475727167,RUB
1475727168,1475727343,GBP
1475727344,1475727359,RUB
1475727360,1475729407,GBP
1475729408,1475731455,UAH
1475731456,1475739647,GBP
1475739648,1475756031,BGN
1475756032,1475772415,GBP
1475772416,1475788799,LVL
1475788800,1475805183,PLN
1475805184,1475821567,KZT
1475821568,1475837951,LTL
1475837952,1475846143,GBP
1475846144,1475854335,IRR
1475854336,1475862527,EUR
1475862528,1475866623,EUR
1475866624,1475868671,GBP
1475868672,1475870719,BGN
1475870720,1475878911,NOK
1475878912,1475887103,EUR
1475887104,1475895295,PLN
1475895296,1475895551,GBP
1475895552,1475897343,EUR
1475897344,1475899903,GBP
1475899904,1475901439,EUR
1475901440,1475903487,CHF
1475903488,1475911679,IRR
1475911680,1475919871,MDL
1475919872,1475928063,GBP
1475928064,1475952639,RUB
1475952640,1475953151,AED
1475953152,1475955199,GBP
1475955200,1475955839,NGN
1475955840,1475955967,GHS
1475955968,1475956223,GBP
1475956224,1475956607,NGN
1475956608,1475956735,GHS
1475956736,1475957503,GBP
1475957504,1475957759,INR
1475957760,1475958015,AFN
1475958016,1475959039,GBP
1475959040,1475959047,USD
1475959048,1475960831,GBP
1475960832,1475969023,EUR
1475969024,1475977215,CZK
1475977216,1475985407,SEK
1475985408,1476009983,RUB
1476009984,1476010047,SCG
1476010048,1476010111,RSD
1476010112,1476011357,SCG
1476011358,1476011391,RSD
1476011392,1476012095,SCG
1476012096,1476012160,RSD
1476012161,1476013311,SCG
1476013312,1476013375,RSD
1476013376,1476013440,SCG
1476013441,1476013567,RSD
1476013568,1476014079,SCG
1476014080,1476014087,RSD
1476014088,1476014103,SCG
1476014104,1476014119,RSD
1476014120,1476014135,SCG
1476014136,1476014335,RSD
1476014336,1476015871,SCG
1476015872,1476016383,RSD
1476016384,1476018175,SCG
1476018176,1476026367,EUR
1476026368,1476034559,BAM
1476034560,1476042751,EUR
1476042752,1476050943,PLN
1476050944,1476067327,RUB
1476067328,1476075519,TRY
1476075520,1476077911,EUR
1476077912,1476077919,EUR
1476077920,1476079551,EUR
1476079552,1476079567,EUR
1476079568,1476083711,EUR
1476083712,1476116479,RUB
1476116480,1476124671,SEK
1476124672,1476132863,PLN
1476132864,1476134911,EUR
1476134912,1476135167,GBP
1476135168,1476141055,EUR
1476141056,1476149247,GBP
1476149248,1476157439,NOK
1476157440,1476165375,BHD
1476165376,1476165631,JOD
1476165632,1476173823,HRK
1476173824,1476182015,BGN
1476182016,1476190207,EUR
1476190208,1476198399,BYR
1476198400,1476206591,RUB
1476206592,1476214783,GEL
1476214784,1476222975,SEK
1476222976,1476231167,EUR
1476231168,1476239359,EUR
1476239360,1476247551,EUR
1476247552,1476263935,RUB
1476263936,1476272127,GBP
1476272128,1476280319,NOK
1476280320,1476288511,GBP
1476288512,1476296703,EUR
1476296704,1476304895,RUB
1476304896,1476313087,BGN
1476313088,1476315135,EUR
1476315136,1476316159,USD
1476316160,1476321279,EUR
1476321280,1476329471,MCO
1476329472,1476337663,RUB
1476337664,1476345855,EUR
1476345856,1476354047,MDL
1476362240,1476370431,EUR
1476370432,1476378623,SEK
1476378624,1476386815,KZT
1476386816,1476395007,RUB
1476395008,1478492159,EUR
1478492160,1480589311,EUR
1480589312,1481637887,EUR
1481637888,1481646079,SEK
1481646080,1481654271,RUB
1481654272,1481662463,EUR
1481662464,1481678847,BGN
1481678848,1481679743,SEK
1481679744,1481679775,GBP
1481679776,1481680639,SEK
1481680640,1481680643,GBP
1481680644,1481687039,SEK
1481687040,1481691071,EUR
1481691072,1481691135,EUR
1481691136,1481695231,EUR
1481695232,1481703423,EUR
1481703424,1481711615,SAR
1481711616,1481719807,RUB
1481719808,1481727999,CZK
1481728000,1481736191,EUR
1481736192,1481744383,GBP
1481744384,1481752575,EUR
1481752576,1481760767,RUB
1481760768,1481768959,UAH
1481768960,1481777151,GBP
1481777152,1481785343,EUR
1481785344,1481793535,RUB
1481793536,1481801727,LIE
1481801728,1481809919,GBP
1481809920,1481818111,RUB
1481818112,1481826303,EUR
1481826304,1481834495,EUR
1481834496,1481842687,GRL
1481842688,1481850879,SEK
1481850880,1481859071,DKK
1481859072,1481867263,GBP
1481867264,1481875455,SEK
1481875456,1481883647,CZK
1481883648,1481891839,RUB
1481891840,1481893119,CZK
1481893120,1481893375,EUR
1481893376,1481893631,CZK
1481893632,1481893887,EUR
1481893888,1481900031,CZK
1481900032,1481908223,CHF
1481908224,1481916415,NOK
1481916416,1481924607,EUR
1481924608,1481932799,SAR
1481932800,1481940991,EUR
1481940992,1481949183,NOK
1481949184,1481957375,RUB
1481957376,1481965567,SEK
1481965568,1481973759,CHF
1481973760,1481981951,FRO
1481981952,1481984127,EUR
1481984128,1481984255,PAB
1481984256,1481984383,EUR
1481984384,1481984511,GIP
1481984512,1481984639,EUR
1481984640,1481985023,EUR
1481985024,1481985279,EUR
1481985280,1481987967,EUR
1481987968,1481988031,PAB
1481988032,1481988095,EUR
1481988096,1481988159,GIP
1481988160,1481988167,RUB
1481988168,1481988319,EUR
1481988320,1481988335,BZD
1481988336,1481988351,EUR
1481988352,1481988607,GBP
1481988608,1481990143,EUR
1481990144,1481998335,MKD
1481998336,1482006527,EUR
1482006528,1482022911,RUB
1482022912,1482031103,SAR
1482031104,1482039295,SYP
1482039296,1482047487,SEK
1482047488,1482055679,RUB
1482055680,1482060919,CZK
1482060920,1482060927,EUR
1482060928,1482063871,CZK
1482063872,1482072063,EUR
1482072064,1482076159,EUR
1482076160,1482076223,CHF
1482076224,1482076383,EUR
1482076384,1482076415,EUR
1482076416,1482080255,EUR
1482080256,1482088447,RUB
1482088448,1482096639,EUR
1482096640,1482104831,BGN
1482104832,1482113023,NOK
1482113024,1482121215,RUB
1482121216,1482127123,EUR
1482127124,1482127127,TRY
1482127128,1482129407,EUR
1482129408,1482137599,EUR
1482137600,1482145791,EUR
1482145792,1482153983,EUR
1482153984,1482162175,HUF
1482162176,1482686463,NOK
1482686464,1482948607,GBP
1482948608,1483210751,CZK
1483210752,1483735039,GBP
1483735040,1483997183,EUR
1483997184,1484038223,EUR
1484038224,1484038227,SAR
1484038228,1484038243,EUR
1484038244,1484038247,AED
1484038248,1484038251,EUR
1484038252,1484038255,IQD
1484038256,1484038391,EUR
1484038392,1484038399,IQD
1484038400,1484128255,EUR
1484128256,1484259327,LTL
1484259328,1484783615,EUR
1484783616,1484849151,EUR
1484849152,1484914687,SEK
1484914688,1484980223,EUR
1484980224,1485045759,SEK
1485045760,1485111295,HUF
1485111296,1485242367,EUR
1485242368,1485246463,RUB
1485246464,1485250559,UAH
1485250560,1485254655,IRR
1485254656,1485258751,RUB
1485258752,1485266943,UAH
1485266944,1485271039,RON
1485271040,1485275135,UAH
1485275136,1485283327,LVL
1485283328,1485291519,PLN
1485291520,1485307903,UAH
1485307904,1485832191,EUR
1485832192,1485963263,GBP
1485963264,1486028799,CZK
1486028800,1486061567,EUR
1486061568,1486094335,RUB
1486094336,1486127103,EUR
1486127104,1486159871,EUR
1486159872,1486192639,ISK
1486192640,1486211687,EUR
1486211688,1486211695,GBP
1486211696,1486225407,EUR
1486225408,1486258175,EUR
1486258176,1486290943,SCG
1486290944,1486290959,EUR
1486290960,1486291071,GBP
1486291072,1486291103,EUR
1486291104,1486291199,GBP
1486291200,1486291215,EUR
1486291216,1486291455,GBP
1486291456,1486291487,EUR
1486291488,1486292991,GBP
1486292992,1486295039,RUB
1486295040,1486297087,EUR
1486297088,1486299135,EUR
1486299136,1486301183,EUR
1486301184,1486301951,DKK
1486301952,1486302719,SEK
1486302720,1486302863,DKK
1486302864,1486302879,SEK
1486302880,1486303231,DKK
1486303232,1486305023,ISK
1486305024,1486305279,GBP
1486305280,1486307327,NOK
1486307328,1486309375,EUR
1486309376,1486311423,EUR
1486311424,1486313471,EUR
1486313472,1486315519,RUB
1486315520,1486317567,HUF
1486317568,1486320383,RUB
1486320384,1486320639,USD
1486320640,1486321663,RUB
1486321824,1486321855,USD
1486321856,1486321887,EUR
1486321888,1486321919,USD
1486323200,1486323215,USD
1486323216,1486323231,EUR
1486323232,1486323239,GBP
1486323448,1486323455,GBP
1486323712,1486325759,GBP
1486325760,1486327807,SAR
1486327808,1486329855,CHF
1486329856,1486331903,EUR
1486331904,1486333951,NOK
1486333952,1486335999,SEK
1486336000,1486338047,KZT
1486338048,1486340095,RUB
1486340096,1486342143,AZN
1486342144,1486344191,RUB
1486344192,1486346239,EUR
1486346240,1486348287,GBP
1486348288,1486349311,EUR
1486349312,1486350335,USD
1486350336,1486352383,EUR
1486352384,1486354431,EUR
1486354432,1486356479,RUB
1486356480,1486487551,EUR
1486487552,1486618623,UAH
1486618624,1486684159,PLN
1486684160,1486749695,EUR
1486749696,1486815231,RON
1486815232,1486880767,EUR
1486880768,1488977919,EUR
1488977920,1489240063,EUR
1489240064,1489305599,EUR
1489305600,1489338367,EUR
1489338368,1489371135,EUR
1489371136,1489402239,EUR
1489402240,1489402367,TRY
1489402368,1489436671,EUR
1489436672,1489502207,PLN
1489502208,1489534975,EUR
1489534976,1489567743,RUB
1489567744,1489600511,BHD
1489600512,1489633279,RUB
1489633280,1489635327,EUR
1489635328,1489635838,GBP
1489635839,1489636863,EUR
1489636864,1489637119,EUR
1489637120,1489637887,EUR
1489637888,1489638399,GBP
1489638400,1489638655,EUR
1489638656,1489638911,EUR
1489638912,1489640703,EUR
1489640704,1489640959,EUR
1489640960,1489642495,EUR
1489642496,1489642751,EUR
1489642752,1489644543,EUR
1489644544,1489645055,GBP
1489645056,1489645567,EUR
1489645568,1489646335,GBP
1489646336,1489646591,EUR
1489646592,1489646847,GBP
1489646848,1489647103,EUR
1489647104,1489647359,GBP
1489647360,1489648639,EUR
1489648640,1489649407,GBP
1489649408,1489650687,EUR
1489650688,1489661951,EUR
1489661952,1489662719,GBP
1489662720,1489662975,ZAR
1489662976,1489663487,EUR
1489663488,1489663999,EUR
1489664000,1489664511,LYD
1489664512,1489665023,EUR
1489665024,1489665279,ZAR
1489665280,1489666047,EUR
1489666048,1489698815,GBP
1489698816,1489731583,EUR
1489731584,1489764351,BGN
1489764352,1489797119,RUB
1489797120,1489829887,KZT
1489829888,1489862655,EUR
1489862656,1489928191,RUB
1489928192,1489960959,SEK
1489960960,1489993727,HRK
1489993728,1490026495,EUR
1490026496,1490028543,USD
1490028544,1490029055,UAH
1490029056,1490041855,EUR
1490041856,1490049879,CZK
1490049880,1490049887,EUR
1490049888,1490049919,CZK
1490049920,1490049983,PLN
1490049984,1490053375,CZK
1490053376,1490054143,PLN
1490054144,1490059263,CZK
1490059264,1490075647,EUR
1490075648,1490092031,GBP
1490092032,1490108415,EUR
1490108416,1490124799,MCO
1490124800,1490157567,HUF
1490157568,1490173951,RUB
1490173952,1490190335,EUR
1490190336,1490196479,GBP
1490196480,1490196511,EUR
1490196512,1490196527,EUR
1490196528,1490196543,RSD
1490196544,1490196735,ALL
1490196736,1490196863,CZK
1490196864,1490196895,EUR
1490196896,1490196927,HUF
1490196928,1490196959,EUR
1490196960,1490197247,EUR
1490197248,1490206719,GBP
1490206720,1490223103,GEL
1490223104,1490226047,GBP
1490226048,1490226175,EUR
1490226176,1490230719,GBP
1490230720,1490230751,EUR
1490230752,1490235263,GBP
1490235264,1490235391,EUR
1490235392,1490255871,GBP
1490255872,1490272255,EUR
1490272256,1490288639,GBP
1490288640,1490305023,EUR
1490305024,1490321407,DKK
1490321408,1490337791,GBP
1490337792,1490354175,RUB
1490354176,1490386943,SAR
1490386944,1490403327,EUR
1490403328,1490419711,BGN
